FrameNo,Joy Evidence,Anger Evidence,Surprise Evidence,Fear Evidence,Sadness Evidence
2581,0.021429574,0.166187129,0.749587245,0.375274743,0.470049465
2582,0.049599417,0.201785147,0.652110677,0.56404247,0.156125359
2583,0.022399731,0.158646889,0.816081942,0.471003075,0.359470827
2584,0.019267867,0.144003029,0.771318494,0.519339385,0.327419007
2585,0.021625137,0.168436844,0.838457057,0.513181053,0.304080285
2586,0.033683734,0.170590683,0.691456791,0.574962733,0.311236326
2587,0.025629664,0.073643254,0.824174582,0.483412735,0.460947167
2588,0.042859386,0.136262571,0.831108163,0.49723569,0.381651868
2589,0.035888101,0.131070535,0.744681773,0.532635835,0.419619927
2590,0.02389075,0.073976886,0.782398252,0.511889848,0.385825912
2591,0.031346525,0.154949225,0.740353112,0.59813105,0.279864632
2592,0.028531064,0.145316776,0.780337435,0.503558569,0.359488761
2593,0.017715011,0.120361616,0.806843706,0.487558104,0.508486608
2594,0.030742231,0.148700126,0.806284467,0.500804057,0.469624642
2595,0.019048139,0.178735375,0.769252548,0.444156971,0.498372868
2596,0.024790791,0.097077033,0.819352953,0.461041316,0.509209865
2597,0.044158966,0.10886168,0.838208048,0.509861159,0.577577242
2598,0.028599614,0.190071423,0.804332475,0.44027423,0.475099026
2599,0.018912266,0.107717554,0.808737449,0.424850565,0.46282987
2600,0.014473048,0.2557381,0.746811212,0.404296283,0.35040906
2601,0.014757472,0.246940387,0.721378818,0.437372398,0.3289081
2602,0.011580782,0.199339153,0.723698727,0.452071271,0.406995525
2603,0.023764928,0.219178773,0.826740722,0.50028434,0.353684166
2604,0.030072149,0.186703388,0.836822711,0.504543267,0.290577345
2605,0.033493437,0.174759698,0.777820325,0.637830938,0.251206426
2606,0.050997753,0.070021366,0.509105986,0.690566344,0.087133486
2607,0.015223532,0.345465974,0.062600094,0.088458963,0.322387935
2608,0.025340095,0.293226266,0.509085696,0.247128599,0.423613709
2609,0.023781265,0.320145143,0.648113975,0.42375325,0.318942354
2610,0.03303141,0.39546769,0.487594484,0.354704722,0.095182274
2611,0.032527237,0.299704878,0.654798447,0.464951392,0.11220569
2612,0.024545794,0.229366498,0.695056071,0.599191633,0.201990499
2613,0.020004532,0.216770912,0.774639739,0.408914968,0.320222324
2614,0.04156567,0.228218639,0.690442043,0.621199653,0.198783502
2615,0.050756376,0.278699679,0.67735583,0.602156949,0.159154846
2616,0.076588119,0.258159479,0.627340773,0.589851524,0.076422256
2617,0.034718877,0.214484367,0.721288516,0.593480597,0.232831914
2618,0.033697309,0.303719623,0.762383489,0.716876121,0.23921998
2619,0.048420973,0.358512219,0.783937209,0.504273014,0.351779747
2620,0.013223131,0.316104463,0.750256621,0.40186601,0.157367035
2621,0.0162766,0.434276106,0.722747846,0.456885944,0.287412418
2622,0.022818273,0.259178314,0.689279091,0.457386564,0.116667678
2623,0.028459877,0.223867399,0.719123153,0.539213013,0.275526364
2624,0.028504629,0.411655292,0.646378478,0.557913347,0.173038005
2625,0.031737099,0.232601378,0.756421301,0.466245027,0.2668161
2626,0.0401085,0.276652269,0.735242364,0.640258109,0.14273199
2627,0.024937121,0.222914423,0.852544937,0.442971654,0.335849891
2628,0.023908684,0.227237137,0.7579182,0.490819969,0.191410572
2629,0.013008831,0.153746711,0.872744897,0.585740103,0.262080962
2630,0.029177488,0.143859466,0.81690336,0.562646048,0.282599951
2631,0.022338728,0.298815013,0.798161266,0.507438721,0.300332004
2632,0.023680407,0.143050762,0.897419169,0.612760017,0.331646976
2633,0.049104528,0.124620573,0.827591599,0.551192764,0.393983248
2634,0.043211563,0.142589643,0.848918198,0.599136894,0.36331705
2635,0.028443153,0.217940265,0.794128569,0.548290016,0.241503773
2636,0.020545177,0.242970024,0.864709453,0.578831186,0.393228297
2637,0.028696635,0.111781691,0.862107276,0.564629765,0.427142336
2638,0.027519184,0.227785476,0.765653117,0.527397379,0.283513395
2639,0.028037257,0.157035872,0.812142911,0.657558422,0.204856482
2640,0.041617601,0.228634942,0.697983463,0.647909828,0.239293485
2641,0.027360776,0.161989942,0.859280885,0.47533227,0.331782615
2642,0.025868845,0.401502009,0.912924193,0.581036067,0.362088908
2643,0.047723079,0.365794974,0.942792721,0.539335387,0.582271054
2644,0.041597584,0.252753596,0.902361464,0.468758151,0.533794702
2645,0.028816415,0.25936189,0.853510957,0.513790647,0.223197279
2646,0.138936705,0.213926483,0.94949483,0.539528155,0.283994374
2647,0.118254564,0.183554886,0.902996612,0.440667806,0.324857728
2648,0.075066644,0.393079727,0.521369853,0.225835751,0.181109413
2649,0.032749627,0.447187787,0.466919207,0.269526983,0.106962645
2650,0.013107745,0.498940202,0.429698869,0.171824952,0.059142692
2651,0.095779881,0.432152685,0.635878033,0.197100857,0.115795795
2652,0.045260192,0.470075472,0.484981765,0.219004442,0.089764335
2653,0.020918552,0.573536168,0.491490811,0.315930861,0.114506316
2654,0.029745304,0.47284645,0.519598844,0.174404709,0.124214823
2655,0.066867182,0.352714927,0.599612908,0.310979373,0.085819779
2656,0.019109703,0.53916034,0.419316825,0.217086652,0.13904355
2657,0.072576251,0.358691092,0.695020224,0.283355885,0.244013447
2658,0.032108981,0.434785805,0.538903755,0.234895997,0.109710126
2659,0.026547499,0.349031645,0.603842531,0.186567786,0.157913398
2660,0.037822144,0.359532097,0.611511114,0.302601258,0.058953966
2661,0.023129756,0.503270339,0.440674895,0.187847508,0.012610197
2662,0.017641301,0.410896491,0.59412217,0.308305193,0.11395802
2663,0.028541265,0.464490669,0.602927519,0.326479044,0.062472154
2664,0.036923201,0.447942853,0.60518719,0.313856951,0.149624721
2665,0.026484407,0.401027215,0.60851767,0.303586576,0.044226341
2666,0.037364023,0.385017211,0.760674407,0.282347445,0.100426407
2667,0.018785688,0.351179575,0.687989484,0.328593755,0.103303032
2668,0.030855307,0.384274267,0.732869455,0.482804258,0.118895532
2669,0.019593085,0.355656196,0.725770022,0.41811377,0.069663415
2670,0.034130905,0.305916492,0.796840402,0.313281789,0.215426411
2671,0.022459234,0.384598655,0.692060766,0.359922375,0.08009805
2672,0.021586707,0.409862294,0.665937062,0.347294711,0.080547581
2673,0.034421587,0.387285944,0.669358761,0.292343276,0.161228972
2674,0.028653771,0.353954082,0.707109536,0.287619292,0.173773011
2675,0.038006514,0.343492661,0.729970411,0.318163236,0.171106074
2676,0.034044724,0.418973197,0.659062879,0.393795638,0.092028155
2677,0.023382783,0.382859748,0.731321312,0.279413226,0.222168708
2678,0.04127731,0.506135024,0.616511459,0.43446364,0.032721072
2679,0.025366796,0.514063123,0.572495545,0.352081083,0.069523709
2680,0.016202752,0.447143543,0.546135821,0.209005508,0.114647358
2681,0.038188176,0.47386013,0.607435938,0.401289702,0.106111224
2682,0.035097478,0.497284734,0.58727843,0.21942442,0.220836331
2683,0.037287728,0.281886143,0.763746628,0.295510276,0.246137356
2684,0.07781598,0.32391983,0.82158623,0.36661068,0.239718125
2685,0.028504304,0.492812973,0.546770385,0.357876191,0.125781779
2686,0.022635219,0.550797238,0.581892681,0.312209204,0.092400875
2687,0.02724745,0.489737805,0.524487884,0.267097904,0.172219236
2688,0.056369756,0.406295029,0.633215663,0.265710174,0.234526723
2689,0.021778803,0.36150589,0.652570966,0.355174705,0.125780371
2690,0.058700371,0.330769354,0.779422332,0.354115531,0.213016315
2691,0.074658329,0.289441388,0.821630972,0.447015991,0.264035692
2692,0.043153191,0.337368517,0.761498854,0.462049257,0.258311799
2693,0.043475124,0.281577688,0.851481446,0.458915628,0.270612056
2694,0.070793511,0.277553189,0.861925306,0.49749701,0.221882846
2695,0.038182291,0.276019293,0.845032658,0.425400944,0.275256596
2696,0.039339371,0.384019856,0.729615876,0.478166577,0.205879441
2697,0.114838372,0.322378753,0.830302633,0.460576529,0.260512558
2698,0.034933718,0.291136416,0.799821663,0.403540587,0.240289231
2699,0.066905354,0.36772203,0.818133934,0.421067904,0.307148449
2700,0.070386231,0.280242452,0.875508424,0.556806851,0.375192264
2701,0.04796037,0.385568641,0.707352335,0.442041103,0.255028024
2702,0.029942541,0.321265367,0.795732757,0.36426899,0.387537771
2703,0.034479377,0.343671536,0.603880681,0.341824275,0.233003997
2704,0.028468903,0.561620126,0.523160995,0.307289431,0.358103641
2705,0.049639834,0.958767998,0.018397471,0,0.686484037
2706,0.03959577,0.841399938,0.246729871,0.146879607,1
2707,0.089248586,0.604807346,0.417542286,0.192462189,0.60980814
2708,0.22111083,0.529896433,0.60662628,0.396701043,0.77221605
2709,0.100945919,0.610889056,0.397258009,0.285253125,0.393086779
2710,0.284883485,0.400030538,0.572887297,0.360064967,0.463004501
2711,0.763701966,0.316475784,0.632735389,0.616599527,0.50632096
2712,0.923067687,0.314608866,0.383487818,0.693250846,0.69871909
2713,0.964285875,0.362645817,0.370813276,0.827940286,0.80042338
2714,0.983986016,0.425992449,0.289245278,0.76178352,0.538642115
2715,0.990348882,0.468260621,0.277123934,0.832012393,0.486651387
2716,0.988662321,0.335040971,0.312533261,0.763537905,0.375437103
2717,0.999868127,0.353969837,0.409525067,0.988082204,0.439488867
2718,0.999271176,0.352764438,0.376264332,0.906400313,0.248541959
2719,1,0.296240034,0.383489207,0.964716562,0.198431023
2720,0.999142326,0.509982722,0.416317511,0.981885782,0.454577585
2721,0.999810229,0.370268471,0.402090672,1,0.554831649
2722,0.996674839,0.410242647,0.36726116,0.886817718,0.35479234
2723,0.997653291,0.514855506,0.346114073,0.889265017,0.293385553
2724,0.996544883,0.57359921,0.230961152,0.912934026,0.468586559
2725,0.99595395,0.418014992,0.007032011,0.449376247,0.468388169
2726,0.984268146,0.606713683,0.102203666,0.726703191,0.468521973
2727,0.990198497,0.527249894,0.237468804,0.79366906,0.443510665
2728,0.99177328,0.523507877,0.265481577,0.795768665,0.354822713
2729,0.989686352,0.531061842,0.297265818,0.820238356,0.28338179
2730,0.994755968,0.566050177,0.287862681,0.917790261,0.342086594
2731,0.988528785,0.497238683,0.39820777,0.886537034,0.282328884
2732,0.987149402,0.449043456,0.416489785,0.835529375,0.267967533
2733,0.945000121,0.39906586,0.447915638,0.816543008,0.333476621
2734,0.974338551,0.333342396,0.386756471,0.812402699,0.27699077
2735,0.958399166,0.33977353,0.593642278,0.824665534,0.215458128
2736,0.968363182,0.189387465,0.583468219,0.912250717,0.353253155
2737,0.945311626,0.356585696,0.56659295,0.848015577,0.306574985
2738,0.959159082,0.402114316,0.441273461,0.78138741,0.40731624
2739,0.959897667,0.398141567,0.471648322,0.739617727,0.432593625
2740,0.947530396,0.378012753,0.604165646,0.826716034,0.45082595
2741,0.957157443,0.3290696,0.508341722,0.731803285,0.379383086
2742,0.937529038,0.401027861,0.528503549,0.650697941,0.474216793
2743,0.917132743,0.237266219,0.68345734,0.760127414,0.433954428
2744,0.745436074,0.33751259,0.689277135,0.716528433,0.328797142
2745,0.626794343,0.443214637,0.577395597,0.710842831,0.141889771
2746,0.57432905,0.426631006,0.62754057,0.630296979,0.222072846
2747,0.563930765,0.487813171,0.578552602,0.557095323,0.212275526
2748,0.882253247,0.278365097,0.66100897,0.609765146,0.268056862
2749,0.786653883,0.338059066,0.660485334,0.583596137,0.280894853
2750,0.762854034,0.334263155,0.610748838,0.490671395,0.271938087
2751,0.880427705,0.196082851,0.68279438,0.783993586,0.470177549
2752,0.859632255,0.25175256,0.682451726,0.692106066,0.393642576
2753,0.827853716,0.321709673,0.603483965,0.632345246,0.467974659
2754,0.795902177,0.391895708,0.620651994,0.618339638,0.424298353
2755,0.587084586,0.411029523,0.075739207,0.270700804,0.403818803
2756,0.583697925,0.53243391,0.174687079,0.296050704,0.820349806
2757,0.702673298,0.5623407,0.391419874,0.477093685,0.627692318
2758,0.698717034,0.356819212,0.500823632,0.481796583,0.395545119
2759,0.59077788,0.438780985,0.578941194,0.497174279,0.436052667
2760,0.58138424,0.372946298,0.598941813,0.497912878,0.455012769
2761,0.516306352,0.356803773,0.607852706,0.495455319,0.442268138
2762,0.591243297,0.317880042,0.713240554,0.532125153,0.463916459
2763,0.417785263,0.345262003,0.681814067,0.516207624,0.397829854
2764,0.461171062,0.329905159,0.6764807,0.504687149,0.47641844
2765,0.569238309,0.385720529,0.635579277,0.461685316,0.496448118
2766,0.422368136,0.369776011,0.673079312,0.505146708,0.422327478
2767,0.491240489,0.330747235,0.673428078,0.467843957,0.514236966
2768,0.408077315,0.3333254,0.707812072,0.555166413,0.384222725
2769,0.599411452,0.402490683,0.664767059,0.575668324,0.543543741
2770,0.558650734,0.332126773,0.670813675,0.489278488,0.394136183
2771,0.239682398,0.445865589,0.435348844,0.366109946,0.323077763
2772,0.442317136,0.376911183,0.573420144,0.514616659,0.304451636
2773,0.19598447,0.527762079,0.34309464,0.351003466,0.172384838
2774,0.169236857,0.461417679,0.481022827,0.51831436,0.366651337
2775,0.570993376,0.370246568,0.571955171,0.550696932,0.419713718
2776,0.309188345,0.466668941,0.571233665,0.539279944,0.362455424
2777,0.522754715,0.288308099,0.709676519,0.507298092,0.383464296
2778,0.461119635,0.386213937,0.591680531,0.482228396,0.405346639
2779,0.442417279,0.38276399,0.570800438,0.390388317,0.316685481
2780,0.291630362,0.426108726,0.426459962,0.303340755,0.161166177
2781,0.372131757,0.35700738,0.594409443,0.478596271,0.236743729
2782,0.429804681,0.135929578,0.722293939,0.598841931,0.512002279
2783,0.273096728,0.291893102,0.636089994,0.650958842,0.331576909
2784,0.229841714,0.33587373,0.404200674,0.710623354,0.115741302
2785,0.182434129,0.271582193,0.4236492,0.521566127,0.169564866
2786,0.177042714,0.333842367,0.399832121,0.617718578,0.129072473
2787,0.342491842,0.282432269,0.567408124,0.612428789,0.344051035
2788,0.315929352,0.248949262,0.652173543,0.80524647,0.258169513
2789,0.202571006,0.445570722,0.448075254,0.739683016,0.166992816
2790,0.493420377,0.38460833,0.615143301,0.689084728,0.308563623
2791,0.503751887,0.309040183,0.656697376,0.633614017,0.366031209
2792,0.64003819,0.33169682,0.737788052,0.585929617,0.522414513
2793,0.266249067,0.471759793,0.54616036,0.560746009,0.187308263
2794,0.524232335,0.239846331,0.698564208,0.57969496,0.385990745
2795,0.582381768,0.259372948,0.782820826,0.666387928,0.497263944
2796,0.598116677,0.346513855,0.564351113,0.554177806,0.28692729
2797,0.627906808,0.298507693,0.770387112,0.62940352,0.390750108
2798,0.227950596,0.44864365,0.381362975,0.552865274,0.217916531
2799,0.480000213,0.43041913,0.788603682,0.735829095,0.488591623
2800,0.374262026,0.40100559,0.768914175,0.60359032,0.480965112
2801,0.536165176,0.241041521,0.871362846,0.708190948,0.558703805
2802,0.515649495,0.214950336,0.891095134,0.715228874,0.610136706
2803,0.401989943,0.345530859,0.795360882,0.574485925,0.600960771
2804,0.248274544,0.473028737,0.562173989,0.631590335,0.336209204
2805,0.409932632,0.273042536,0.823763056,0.569191648,0.46338658
2806,0.431324909,0.194987825,0.873912545,0.652813995,0.567242593
2807,0.364458391,0.282363006,0.832749193,0.620944965,0.660262132
2808,0.412033289,0.240643498,0.897060955,0.652948231,0.537406599
2809,0.359448398,0.3593368,0.77274972,0.598856338,0.484651236
2810,0.366053949,0.301780446,0.887683519,0.609570009,0.574097777
2811,0.47529532,0.337219314,0.807016234,0.64244354,0.489688784
2812,0.382599842,0.217325565,0.832164929,0.663729794,0.683195867
2813,0.204859161,0.340540385,0.846399739,0.666145086,0.473409978
2814,0.560635845,0.282003687,0.826832751,0.797668719,0.699527305
2815,0.342295535,0.182084702,0.833890301,0.734530058,0.76768946
2816,0.211468722,0.303446475,0.928004878,0.742249853,0.554990245
2817,0.44436552,0.20857303,0.905417335,0.760055385,0.660773214
2818,0.349015979,0.207394837,0.773680394,0.752843645,0.583197119
2819,0.286183415,0.409335359,0.072802166,0.28559321,0.586071949
2820,0.215094549,0.453379371,0.094188102,0.301088237,0.243522589
2821,0.25251872,0.345729377,0.473077079,0.46574426,0.477268074
2822,0.190047815,0.405872115,0.74290609,0.67644501,0.545657675
2823,0.394422684,0.335160618,0.654445536,0.623916911,0.635018148
2824,0.374497925,0.133691581,0.894635382,0.739252068,0.60121606
2825,0.244803032,0.313364266,0.843735025,0.694126989,0.489820909
2826,0.346553149,0.245998862,0.757386882,0.614229299,0.603090763
2827,0.203768466,0.229301638,0.900701531,0.667890877,0.564864712
2828,0.37511636,0.268767543,0.783538176,0.652574976,0.660660607
2829,0.252358141,0.26065412,0.781053266,0.555013125,0.493988259
2830,0.370007315,0.165329655,0.88982299,0.668380455,0.600955232
2831,0.267366871,0.283468147,0.87162337,0.568265262,0.421024374
2832,0.22336496,0.364539764,0.85186498,0.702917093,0.418815364
2833,0.292386689,0.210790642,0.989516257,0.724927971,0.603003729
2834,0.222567789,0.323908623,0.89789217,0.553370978,0.526276518
2835,0.150728358,0.338712133,0.890468871,0.617317614,0.371439681
2836,0.353913257,0.228173535,0.960369139,0.659592736,0.560047876
2837,0.243030063,0.199013695,0.92652712,0.557589789,0.374719589
2838,0.267966193,0.281162845,0.904491039,0.588673323,0.438876806
2839,0.248869798,0.2913933,0.893314109,0.552289782,0.504194946
2840,0.139924362,0.48704317,0.671539901,0.629757788,0.284961972
2841,0.179532554,0.48572739,0.711330202,0.601079673,0.324862829
2842,0.229534303,0.211107755,0.934662373,0.588156711,0.600368868
2843,0.230856343,0.394729423,0.889698107,0.590668897,0.434023166
2844,0.221459773,0.337293113,0.895311167,0.593493948,0.42715646
2845,0.221094061,0.347645736,0.900312295,0.688650231,0.435431163
2846,0.17609349,0.351796125,0.764566492,0.630728369,0.398997699
2847,0.188254872,0.467463183,0.772022515,0.551246134,0.373376869
2848,0.184439045,0.315513789,0.900429646,0.64536303,0.485927143
2849,0.141250732,0.436595904,0.799134504,0.621414518,0.434190566
2850,0.363210327,0.247776313,0.97886324,0.751100744,0.63384798
2851,0.253957022,0.315970141,0.930475667,0.694911771,0.595176247
2852,0.384809114,0.141554899,0.954965692,0.697796321,0.660555915
2853,0.233249564,0.356526514,0.970683112,0.698446652,0.495886416
2854,0.226997471,0.374187015,0.891947238,0.691609653,0.433991185
2855,0.311216961,0.299732938,0.902106976,0.67333331,0.748278757
2856,0.39001974,0.262108982,0.863474316,0.667189926,0.773855261
2857,0.42777223,0.281159986,0.827280568,0.746104503,0.839584363
2858,0.385914502,0.291166338,0.859089563,0.728601561,0.804217644
2859,0.565291771,0.360774118,0.823458157,0.788285238,0.828961147
2860,0.486474354,0.284280811,0.877149906,0.744178058,0.855536116
2861,0.300905208,0.306822568,0.911032086,0.726451366,0.846092606
2862,0.485518576,0.335593032,0.804888541,0.730198776,0.802350557
2863,0.361573953,0.289359611,0.867337172,0.746781321,0.952903958
2864,0.377079008,0.34594139,0.879109454,0.790130164,0.881461316
2865,0.381142471,0.279824558,0.898524884,0.796659356,0.815961313
2866,0.390070034,0.388478979,0.825906204,0.773347472,0.910283872
2867,0.25785385,0.248413623,0.604539465,0.556563687,0.646371286
2868,0.355346267,0.371619383,0.250477053,0.357800304,0.78771443
2869,0.27323676,0.384644444,0.467747799,0.465719804,0.959273567
2870,0.222104669,0.341209724,0.706391259,0.493367875,0.761252992
2871,0.3646181,0.368912571,0.844425036,0.695970726,0.76014069
2872,0.389350824,0.253030868,0.816283411,0.69396193,0.790504141
2873,0.370667529,0.212108534,0.912487035,0.716678422,0.774674718
2874,0.42818323,0.321967051,0.869611672,0.740673029,0.849805143
2875,0.415411886,0.250159782,0.901800646,0.784205117,0.883172862
2876,0.314358153,0.280654033,0.864868508,0.75232794,0.88614425
2877,0.325221773,0.262431829,0.922658041,0.758288066,0.688502667
2878,0.159398879,0.25247256,0.943833757,0.659757148,0.512138882
2879,0.108297374,0.425508286,0.665999265,0.482926822,0.31534127
2880,0.192813079,0.309417114,0.799049061,0.7133093,0.380739539
2881,0.117146069,0.355271561,0.678004705,0.541828744,0.366512301
2882,0.287896231,0.299293881,0.836353619,0.616504207,0.554913115
2883,0.134229652,0.381974417,0.774571273,0.572415391,0.535366668
2884,0.134529355,0.307345274,0.806030559,0.598188331,0.522531003
2885,0.139977367,0.374501483,0.828305739,0.668299333,0.540147925
2886,0.208435731,0.469404603,0.8058201,0.669517934,0.570338531
2887,0.198957039,0.237215026,0.627627017,0.598390965,0.333531726
2888,0.156794254,0.335067274,0.676157676,0.671530215,0.429481397
2889,0.135042983,0.432123615,0.549421365,0.65538797,0.276756631
2890,0.089343322,0.453431036,0.484316957,0.565716383,0.240249069
2891,0.12856542,0.447241075,0.593458952,0.533571595,0.287063607
2892,0.202189998,0.411221644,0.589816316,0.586154382,0.37151905
2893,0.24919843,0.263971171,0.683221765,0.592321424,0.354062268
2894,0.220439122,0.359693294,0.696110352,0.672840245,0.445905448
2895,0.202964475,0.434599432,0.722204551,0.579985136,0.376033555
2896,0.181535858,0.358886697,0.725016672,0.614639211,0.358576844
2897,0.227897866,0.306618863,0.840266382,0.644870673,0.413690598
2898,0.252200009,0.410410224,0.877837106,0.760243922,0.460664139
2899,0.29324325,0.304654371,0.907042872,0.61642623,0.531328623
2900,0.250822108,0.348828226,0.802397402,0.522656149,0.349810521
2901,0.215806136,0.418595662,0.769121244,0.696601158,0.32395156
2902,0.250164226,0.307136442,0.676191924,0.53533371,0.226555361
2903,0.219630579,0.342711377,0.796110544,0.589668372,0.372283072
2904,0.124957272,0.536442699,0.598822064,0.490484407,0.21398893
2905,0.155069054,0.377018177,0.592087492,0.561225626,0.201216529
2906,0.163767275,0.371790434,0.671052965,0.487226712,0.28912531
2907,0.129066147,0.556767948,0.547811554,0.495736444,0.174881392
2908,0.168504548,0.448067189,0.560941782,0.587468674,0.2520739
2909,0.135998365,0.432339704,0.560237322,0.441647326,0.18131957
2910,0.17048566,0.391933131,0.807468823,0.52887655,0.39746595
2911,0.201150631,0.362782926,0.709340533,0.577624338,0.26234276
2912,0.116422124,0.412756389,0.629635208,0.600399412,0.238169943
2913,0.186540511,0.457562663,0.734506126,0.604888343,0.232754486
2914,0.147884892,0.519094514,0.644550056,0.531275635,0.286668807
2915,0.11581156,0.46272375,0.533853425,0.517316727,0.211574629
2916,0.123596701,0.56764014,0.570082714,0.551064893,0.285096653
2917,0.134701037,0.325216574,0.691705322,0.523927203,0.247621483
2918,0.089392375,0.382160442,0.601960497,0.446699502,0.314154001
2919,0.115159119,0.560453536,0.056225186,0.067007775,0.424964414
2920,0.069357463,0.609982493,0.164048004,0.073712359,0.314952581
2921,0.072029028,0.536394623,0.329358036,0.200544866,0.333769124
2922,0.079963174,0.523542877,0.303483639,0.319142209,0.170579038
2923,0.106315683,0.458960943,0.436145243,0.312175371,0.31225877
2924,0.093377626,0.504563125,0.451979186,0.374763223,0.231688303
2925,0.102879252,0.539399974,0.440351631,0.449053553,0.224229181
2926,0.144225256,0.483148957,0.419040957,0.406579057,0.248391326
2927,0.066148966,0.545626311,0.461247469,0.282986247,0.287237018
2928,0.134102613,0.509035183,0.43832677,0.436018063,0.215199045
2929,0.103300356,0.521979976,0.542631979,0.382679126,0.248920744
2930,0.09002332,0.499773795,0.398414962,0.318972336,0.210123858
2931,0.116801429,0.530861366,0.36645181,0.41423344,0.178945167
2932,0.123602512,0.412542303,0.524603817,0.420561212,0.196907984
2933,0.095005132,0.357024107,0.581571464,0.435867008,0.365514615
2934,0.123532861,0.377886734,0.769273747,0.653013326,0.438787627
2935,0.114132252,0.513838412,0.494901424,0.569774882,0.323890297
2936,0.082870294,0.43731587,0.583443048,0.406036798,0.365401166
2937,0.203243278,0.267688952,0.860711496,0.569362159,0.457893884
2938,0.219538266,0.192468793,0.829472892,0.505744888,0.512317325
2939,0.104196462,0.312887342,0.740285582,0.477252987,0.462871729
2940,0.115470246,0.39171537,0.679740255,0.43019215,0.422979082
2941,0.261117912,0.158404679,0.909665445,0.637537983,0.493894587
2942,0.175836633,0.214419811,0.837775054,0.550907691,0.619813471
2943,0.186874867,0.352606903,0.793220711,0.542283483,0.454855352
2944,0.196873326,0.284838349,0.755956573,0.538711469,0.344335236
2945,0.091684885,0.401011723,0.579678169,0.431626896,0.359950268
2946,0.166272755,0.38137993,0.754105469,0.496488039,0.418194891
2947,0.154419693,0.396767795,0.720714463,0.470249072,0.430913193
2948,0.09774348,0.422129233,0.690582787,0.471556919,0.443766022
2949,0.295310599,0.371337206,0.798191609,0.495765595,0.529926878
2950,0.205604069,0.325089419,0.795381745,0.505385976,0.482928598
2951,0.163947586,0.410264926,0.803533552,0.467692789,0.361806388
2952,0.164232476,0.491005796,0.793642757,0.544681217,0.329744801
2953,0.175774466,0.455879857,0.679946454,0.553355682,0.331503136
2954,0.151419556,0.373112212,1,0.63576157,0.564772152
2955,0.16480911,0.464185647,0.77706978,0.597290447,0.349628185
2956,0.155672091,0.437113996,0.576561517,0.595787893,0.297098907
2957,0.179119415,0.39246222,0.301672859,0.732800594,0.171417312
2958,0.312887791,0.481668346,0.125772309,0.333012738,0.861154282
2959,0.151586938,0.570112246,0.119350501,0.150893803,0.503973768
2960,0.129416349,0.50741423,0.435824216,0.310894741,0.606726743
2961,0.241577553,0.603447821,0.457078088,0.387164352,0.384341905
2962,0.16264743,0.498660069,0.403393616,0.342310981,0.289749431
2963,0.073760015,0.49647639,0.28124232,0.346803351,0.079332992
2964,0.087237095,0.475846662,0.385875664,0.525678554,0.137686799
2965,0.113689677,0.393028106,0.443600304,0.612854773,0.211404198
2966,0.099202661,0.347445564,0.461866532,0.587863946,0.191481513
2967,0.082807881,0.353899097,0.420510953,0.452953953,0.133638146
2968,0.118915609,0.318315141,0.451502875,0.576173279,0.134451341
2969,0.178940893,0.305770603,0.478458022,0.46164496,0.323947936
2970,0.152289704,0.416061827,0.518722058,0.404556794,0.268852411
2971,0.105698447,0.359057533,0.541585015,0.444960964,0.338712933
2972,0.03952686,0.195389348,0.042857366,0.300384489,0.327216336
2973,0.198448549,0.518628334,0.080817795,0.162476059,0.493675736
2974,0.12879017,0.515477144,0.222035842,0.212221726,0.454618749
2975,0.049998257,0.510743963,0.18518611,0.295438696,0.185319843
2976,0.070076101,0.705044756,0.292365217,0.348786515,0.283354069
2977,0.097668162,0.521241607,0.230414177,0.357540134,0.121237099
2978,0.050712828,0.404024616,0.416004515,0.33990047,0.249236485
2979,0.079004485,0.447381884,0.400267391,0.432972014,0.219736919
2980,0.082411161,0.413149048,0.405513556,0.432976493,0.160760195
2981,0.073809766,0.502156032,0.460964795,0.362418569,0.26935762
2982,0.098336307,0.430749561,0.491819499,0.421775835,0.233253301
2983,0.124341413,0.487195305,0.466188474,0.358117241,0.207081231
2984,0.061772859,0.480171457,0.450746581,0.455841754,0.235554034
2985,0.128353866,0.518676849,0.509595445,0.520536514,0.227167245
2986,0.128943981,0.32002481,0.755467558,0.468682731,0.355402788
2987,0.229250042,0.305614821,0.864758138,0.624812752,0.338912985
2988,0.295517594,0.314249174,0.850481936,0.650434891,0.540953443
2989,0.182312685,0.370656914,0.750814492,0.584818966,0.356071391
2990,0.157281531,0.396051742,0.722463572,0.636906778,0.310372178
2991,0.185744597,0.380887339,0.701627183,0.550824991,0.331276715
2992,0.151622411,0.356197803,0.70114321,0.542360062,0.474526906
2993,0.226620489,0.381538221,0.735590314,0.628126896,0.218262472
2994,0.222278503,0.30647072,0.722977836,0.532978654,0.321189762
2995,0.12243739,0.337833476,0.66222013,0.519610197,0.249874478
2996,0.196681525,0.360728102,0.731875019,0.61627027,0.460062503
2997,0.147830533,0.383414962,0.779951723,0.620697386,0.510731355
2998,0.102791771,0.404899764,0.704071813,0.590033221,0.369526181
2999,0.152246338,0.317322778,0.82135185,0.685575551,0.355448054
3000,0.293111565,0.230601268,0.867608078,0.74891744,0.407752032
3001,0.146232358,0.357758804,0.862057879,0.713539947,0.311701389
3002,0.132098869,0.383454944,0.794812198,0.738140008,0.288909341
3003,0.18203855,0.332869396,0.923631242,0.658546275,0.267489885
